id	nombre	salario
12643	MANUEL	1143
12644	ANTONIO	1221
12645	UNAI	744
12646	FERNANDO	2433
12647	ORIOL	2336
12648	ALONSO	959
12649	PABLO	605
12650	OSCAR	1686
12651	ENRIQUE	848
12652	FERNANDO	2397
12653	ALEIX	850
12654	YERAY	2826
12655	DAVID	822
12656	ANGEL	1308
12657	ISMAEL	2284
12658	ALEJANDRO	2301
12659	DARIO	1727
12660	DANIEL	2763
12661	UNAI	2227
12662	BIEL	2324
12663	EDUARDO	2699
12664	MIKEL	712
12665	SANTIAGO	2434
12666	GUILLERMO	620
12667	ALVARO	1877
12668	MARTIN	1661
12669	JESUS	2007
12670	ENRIQUE	1147
12671	JORDI	1555
12672	IKER	2109
12673	ADRIA	1460
12674	ANGEL	1294
12675	ISAAC	1660
12676	CESAR	2343
12677	FRANCISCO	2112
12678	RAYAN	652
12679	CESAR	1031
12680	DANIEL	995
12681	MARTIN	863
12682	CRISTIAN	1987
12683	CESAR	1689
12684	BRUNO	2274
12685	ALBERTO	838
12686	JOSE	1004
12687	RODRIGO	2295
12688	OSCAR	1786
12689	MARCOS	2146
12690	BRUNO	2471
12691	LUIS	2857
12692	VICTOR	2861
12693	LUCAS	2309
12694	OMAR	2300
12695	SERGIO	2015
12696	BIEL	2184
12697	POL	1482
12698	FRANCISCO JAVIER	2780
12699	ALBERTO	2773
12700	ORIOL	884
12701	ASIER	620
12702	LEO	2452
12703	ADRIAN	1597
12704	ROBERTO	2476
12705	MARIO	626
12706	MANUEL	933
12707	MARC	1130
12708	HECTOR	2660
12709	IAN	738
12710	ERIK	2351
12711	AITOR	729
12712	DARIO	1181
12713	ORIOL	1441
12714	POL	2749
12715	MARCOS	1534
12716	ALONSO	2847
12717	SAUL	2859
12718	RUBEN	2566
12719	GAEL	2675
12720	JOEL	1901
12721	GUILLEM	1452
12722	OSCAR	1909
12723	GONZALO	1591
12724	ROBERTO	1503
12725	ISMAEL	2948
12726	ALEIX	1259
12727	JOSE	1889
12728	MANUEL	2524
12729	DIEGO	1757
12730	FRANCISCO JAVIER	2828
12731	GUILLEM	1034
12732	MOHAMED	1447
12733	ADRIA	2445
12734	RUBEN	2671
12735	ORIOL	995
12736	GAEL	969
12737	ISAAC	2933
12738	MIGUEL ANGEL	2095
12739	CRISTIAN	1904
12740	ALVARO	2656
12741	ANDER	1105
12742	JORGE	1330
12743	IZAN	1422
12744	ASIER	1738
12745	GONZALO	2315
12746	DARIO	880
12747	ALVARO	1271
12748	FRANCISCO	628
12749	SAUL	1529
12750	SANTIAGO	2284
12751	RUBEN	1957
12752	IGNACIO	2454
12753	LUCAS	2498
12754	HUGO	751
12755	MARCO	2282
12756	RAFAEL	2818
12757	GERARD	1201
12758	YAGO	1629
12759	JAVIER	1001
12760	ASIER	967
12761	ALEJANDRO	2759
12762	UNAI	2570
12763	ROBERTO	1424
12764	JESUS	1953
12765	PAU	748
12766	MARC	1798
12767	DAVID	1423
12768	SERGIO	1293
12769	DANIEL	2132
12770	PAU	1791
12771	AITOR	1502
12772	SAUL	2286
12773	MARC	1298
12774	ALVARO	1832
12775	ENRIQUE	2756
12776	YAGO	2594
12777	MANUEL	1479
12778	JORDI	2913
12779	GERARD	2898
12780	JESUS	906
12781	JOSE ANTONIO	1574
12782	JESUS	1327
12783	ANDER	1135
12784	MOHAMED	2845
12785	ALEJANDRO	2132
12786	PAU	1074
12787	SAMUEL	2909
12788	AITOR	1938
12789	DAVID	2040
12790	GAEL	2799
12791	ALEX	695
12792	RODRIGO	1459
12793	SANTIAGO	2489
12794	OSCAR	2642
12795	IGNACIO	1580
12796	MARC	2971
12797	ALEIX	2218
12798	ALBERTO	2478
12799	DAVID	2881
12800	JOSE ANTONIO	2489
12801	IAN	889
12802	ALONSO	2846
12803	SAMUEL	2229
12804	SAUL	2844
12805	MARTI	2169
12806	JAN	2551
12807	GUILLERMO	2206
12808	MARCOS	2821
12809	ERIK	2738
12810	MIGUEL	1693
12811	IVAN	1265
12812	YERAY	2548
12813	GERARD	2126
12814	IAN	602
12815	SANTIAGO	2454
12816	GABRIEL	1991
12817	SAUL	1171
12818	MARTIN	993
12819	MIKEL	654
12820	YERAY	2011
12821	YAGO	797
12822	JAN	1993
12823	JOAN	1085
12824	RODRIGO	2879
12825	CARLOS	2593
12826	DAVID	677
12827	MARTIN	1526
12828	LUCAS	1956
12829	AARON	1202
12830	ADRIAN	2081
12831	MIKEL	2602
12832	MARTI	2172
12833	MARC	1940
12834	ROBERTO	2857
12835	JAIME	2041
12836	BIEL	1436
12837	BRUNO	1897
12838	YERAY	691
12839	OLIVER	2636
12840	JESUS	891
12841	MIGUEL	951
12842	FRANCISCO JAVIER	2791
12843	SERGIO	755
12844	JON	1752
12845	ISMAEL	1434
12846	ALVARO	699
12847	MOHAMED	2059
12848	BIEL	1349
12849	JON	1845
12850	ROBERTO	2721
12851	RAYAN	2364
12852	GONZALO	1132
12853	ALEX	1232
12854	ISMAEL	2303
12855	MARC	1610
12856	ERIK	2829
12857	ARNAU	737
12858	ROBERTO	1033
12859	AARON	2300
12860	ANDRES	1367
12861	ANDRES	2631
12862	IVAN	850
12863	GUILLERMO	2644
12864	PAU	708
12865	MARTIN	1986
12866	MARC	1804
12867	GUILLERMO	1004
12868	ERIC	2867
12869	NICOLAS	2480
12870	GUILLEM	1379
12871	ALEX	1514
12872	MIGUEL	2114
12873	NIL	2389
12874	DIEGO	2616
12875	POL	1425
12876	SERGIO	1005
12877	EDUARDO	1153
12878	JOEL	803
12879	DANIEL	2037
12880	JORGE	2247
12881	HUGO	822
12882	AITOR	2001
12883	CRISTIAN	799
12884	IGNACIO	2863
12885	IAN	1985
12886	ERIK	1391
12887	ROBERTO	1249
12888	JOSE	759
12889	MARTI	637
12890	CRISTIAN	2286
12891	AITOR	749
12892	POL	2686
12893	ALEIX	1233
12894	GUILLERMO	2433
12895	ALBERTO	2803
12896	EDUARDO	1889
12897	ALEX	2929
12898	LUIS	2101
12899	IVAN	2252
12900	ARNAU	2846
12901	IAN	2833
12902	PEDRO	1680
12903	PABLO	1307
12904	LUIS	1276
12905	JOSE	2954
12906	JOEL	2217
12907	ARNAU	1384
12908	ERIC	2741
12909	EDUARDO	2059
12910	OMAR	1157
12911	MIGUEL	1492
12912	IZAN	2442
12913	JOAN	2855
12914	SANTIAGO	1170
12915	ANGEL	2059
12916	JAN	1779
12917	ADRIAN	1218
12918	ADRIA	1103
12919	ROBERTO	2182
12920	ALBERTO	1401
12921	YAGO	2304
12922	JOEL	2074
12923	POL	709
12924	JOSE ANTONIO	2984
12925	RAUL	2053
12926	POL	792
12927	GERARD	2885
12928	MIGUEL	1882
12929	PEDRO	1649
12930	MARCO	1323
12931	JOSE MANUEL	2662
12932	JUAN	2556
12933	JOAN	1571
12934	POL	1840
12935	MARCOS	1474
12936	AITOR	2266
12937	ALEX	695
12938	LUIS	2730
12939	JESUS	2663
12940	ANDRES	2363
12941	LEO	2640
12942	JAN	1090
12943	JOSE	2989
12944	IZAN	1036
12945	MANUEL	2893
12946	MOHAMED	1651
12947	MANUEL	1473
12948	ALEIX	1897
12949	GAEL	1553
12950	MARCOS	1103
12951	BIEL	720
12952	ANGEL	2026
12953	ADRIA	2931
12954	ALVARO	978
12955	CESAR	2634
12956	ALEIX	1173
12957	ORIOL	1902
12958	DANIEL	2052
12959	FERNANDO	2365
12960	FRANCISCO	2878
12961	GAEL	2363
12962	SERGIO	1760
12963	ANGEL	928
12964	HECTOR	1714
12965	SAUL	833
12966	ERIC	1277
12967	FRANCISCO JAVIER	1158
12968	MIGUEL ANGEL	1014
12969	MARC	2589
12970	GERARD	2522
12971	ADAM	2617
12972	ALEIX	2655
12973	GUILLERMO	2630
12974	ORIOL	1320
12975	JORGE	2531
12976	DARIO	1000
12977	GAEL	3000
12978	VICTOR	2826
12979	ROBERTO	1200
12980	DARIO	1010
12981	LUCAS	2618
12982	DARIO	1972
12983	MARC	849
12984	ALEX	1141
12985	RAFAEL	988
12986	ALEX	2132
12987	MANUEL	2566
12988	GUILLERMO	2581
12989	ROBERTO	2137
12990	FRANCISCO	1912
12991	JESUS	2790
12992	GAEL	1560
12993	JAN	1144
12994	IKER	2907
12995	DANIEL	2133
12996	ALEX	1694
12997	JAVIER	2364
12998	MIGUEL ANGEL	984
12999	JORGE	2736
13000	SAUL	2843
13001	ADRIAN	2360
13002	JUAN	1281
13003	GONZALO	815
13004	ANDER	1775
13005	SAUL	1103
13006	MANUEL	1220
13007	JOSE MANUEL	1507
13008	ENRIQUE	2531
13009	NIL	2333
13010	ANTONIO	2488
13011	MARIO	1245
13012	DAVID	1028
13013	RUBEN	601
13014	MIGUEL	2326
13015	GAEL	1409
13016	ADRIAN	2297
13017	ENRIQUE	1054
13018	ISAAC	2171
13019	ALONSO	1157
13020	RUBEN	2773
13021	GAEL	902
13022	MARC	694
13023	GAEL	2176
13024	ISAAC	919
13025	OLIVER	957
13026	ALVARO	978
13027	LUCAS	2895
13028	SERGIO	2609
13029	OLIVER	1341
13030	ALVARO	1070
13031	GAEL	2227
13032	ROBERTO	2907
13033	MARC	1478
13034	HECTOR	1713
13035	SERGIO	2047
13036	YERAY	1510
13037	JON	1283
13038	LUIS	927
13039	RAFAEL	2368
13040	FRANCISCO	971
13041	ARNAU	1818
13042	NICOLAS	1469
13043	MARTIN	2696
13044	JON	2729
13045	ANTONIO	1859
13046	VICTOR	2974
13047	ISAAC	1602
13048	ENRIQUE	2558
13049	OSCAR	1072
13050	GUILLERMO	2585
13051	ROBERTO	2130
13052	FRANCISCO JAVIER	1534
13053	FERNANDO	2822
13054	GUILLEM	2413
13055	HECTOR	2491
13056	BIEL	655
13057	PAU	2701
13058	ISMAEL	1768
13059	BIEL	1050
13060	RAUL	1211
13061	MOHAMED	1863
13062	MARC	2794
13063	IVAN	900
13064	JON	1855
13065	OMAR	1674
13066	BRUNO	987
13067	DAVID	709
13068	ORIOL	2817
13069	LUIS	1376
13070	NICOLAS	2831
13071	JOSE	2797
13072	JAN	2299
13073	JOAN	710
13074	ANGEL	1102
13075	AARON	2802
13076	GUILLEM	817
13077	ARNAU	1456
13078	MANUEL	759
13079	JESUS	2363
13080	JAVIER	1662
13081	MARCO	2005
13082	RAFAEL	1306
13083	JOEL	2954
13084	MARC	2371
13085	JORDI	2487
13086	CARLOS	2742
13087	SAUL	1599
13088	BIEL	723
13089	MIGUEL ANGEL	1698
13090	MARTI	1597
13091	MIKEL	2615
13092	CRISTIAN	1678
13093	ENRIQUE	825
13094	ADAM	1445
13095	ASIER	1366
13096	HUGO	870
13097	MATEO	2746
13098	ANTONIO	622
13099	ERIC	1039
13100	JOAN	1254
13101	FERNANDO	2271
13102	AITOR	1833
13103	JUAN	700
13104	BIEL	941
13105	MARIO	1036
13106	ALEJANDRO	1181
13107	JOAN	2516
13108	ROBERTO	1904
13109	ALEJANDRO	1658
13110	ALEJANDRO	1176
13111	DAVID	1969
13112	JOSE ANTONIO	1386
13113	FERNANDO	661
13114	EDUARDO	2318
13115	MIGUEL	1634
13116	MIGUEL	1991
13117	YAGO	2127
13118	GERARD	2845
13119	GUILLERMO	2270
13120	ISAAC	2583
13121	IAN	654
13122	ALBERTO	1543
13123	JAIME	2064
13124	RAUL	1545
13125	DAVID	1668
13126	ADAM	2737
13127	ALBERTO	1279
13128	GAEL	793
13129	OSCAR	1109
13130	FERNANDO	1955
13131	MARCO	1484
13132	ISMAEL	2065
13133	JAIME	900
13134	SERGIO	2602
13135	ERIC	1693
13136	RODRIGO	1549
13137	JOEL	2770
13138	RODRIGO	1725
13139	UNAI	2347
13140	MIGUEL	730
13141	POL	897
13142	ENRIQUE	1390
13143	SANTIAGO	2659
13144	AITOR	1087
13145	POL	2579
13146	RAYAN	2630
13147	ANDER	1075
13148	HUGO	648
13149	RODRIGO	1673
13150	ALEX	2409
13151	ROBERTO	835
13152	CRISTIAN	1795
13153	ANTONIO	2680
13154	HUGO	1775
13155	ISAAC	1740
13156	JOSE	1997
13157	IGNACIO	2342
13158	SAUL	1404
13159	JAVIER	1451
13160	JORDI	1050
13161	SERGIO	2689
13162	POL	2802
13163	HUGO	631
13164	MARTIN	1214
13165	MARCOS	2782
13166	LUIS	2096
13167	MARCO	2522
13168	JOEL	1840
13169	ANGEL	667
13170	JORGE	1603
13171	PAU	2113
13172	ERIC	2413
13173	VICTOR	1626
13174	JOSE MANUEL	1819
13175	MARIO	2498
13176	SERGIO	2893
13177	GUILLERMO	2769
13178	ALEJANDRO	856
13179	JAIME	2621
13180	RUBEN	2516
13181	DAVID	2633
13182	MARIO	1952
13183	GABRIEL	767
13184	JUAN	1178
13185	OMAR	2136
13186	IGNACIO	2795
13187	ALONSO	653
13188	ALEIX	2939
13189	MARIO	1124
13190	MATEO	1871
13191	YAGO	1715
13192	IZAN	2821
13193	RAFAEL	1927
13194	PAU	2185
13195	GONZALO	689
13196	ENRIQUE	2058
13197	ALEJANDRO	1654
13198	ANDRES	1470
13199	ALEJANDRO	2459
13200	JOSE	2723
13201	MARTIN	1192
13202	SAMUEL	602
13203	JAIME	2592
13204	MIKEL	2218
13205	MANUEL	1281
13206	MARTIN	727
13207	GERARD	2120
13208	MIGUEL	1170
13209	SANTIAGO	2286
13210	BRUNO	1928
13211	BIEL	1189
13212	OMAR	1521
13213	PAU	2264
13214	DIEGO	2021
13215	ALVARO	1823
13216	JOAN	2743
13217	SERGIO	2595
13218	JOSE ANTONIO	1982
13219	YERAY	2965
13220	ARNAU	1757
13221	DANIEL	1623
13222	SERGIO	622
13223	FRANCISCO JAVIER	1615
13224	GUILLEM	2122
13225	DIEGO	1140
13226	CESAR	1072
13227	FRANCISCO	876
13228	NIL	818
13229	IGNACIO	2362
13230	AITOR	1504
13231	JOAN	2398
13232	GAEL	1666
13233	YAGO	1497
13234	SAUL	1603
13235	ROBERTO	1178
13236	ERIK	2270
13237	GERARD	1784
13238	ALEX	1140
13239	OSCAR	894
13240	BIEL	2588
13241	NIL	1799
13242	DANIEL	2584
13243	ERIK	1042
13244	ORIOL	2014
13245	JORDI	924
13246	GAEL	2470
13247	PAU	2447
13248	JON	2338
13249	ADAM	752
13250	ORIOL	1684
13251	FRANCISCO JAVIER	1463
13252	MARIO	2403
13253	GUILLEM	2532
13254	OSCAR	709
13255	YERAY	1425
13256	BRUNO	2557
13257	CARLOS	2851
13258	ADRIAN	1995
13259	GERARD	626
13260	RUBEN	1514
13261	OSCAR	2533
13262	ISAAC	1342
13263	BRUNO	2836
13264	JOSE ANTONIO	2564
13265	RAUL	1401
13266	RAYAN	643
13267	ENRIQUE	1387
13268	OMAR	2562
13269	ALBERTO	2279
13270	LUCAS	1449
13271	NIL	792
13272	JOAN	971
13273	GUILLERMO	654
13274	RODRIGO	1749
13275	JOSE MANUEL	2219
13276	GABRIEL	2750
13277	JORDI	615
13278	LUIS	1792
13279	HUGO	2353
13280	BRUNO	2071
13281	JON	1898
13282	ALONSO	820
13283	DAVID	1882
13284	RODRIGO	2067
13285	JORGE	1132
13286	GUILLEM	1392
13287	DIEGO	1387
13288	SAMUEL	1492
13289	SAUL	1393
13290	JON	1440
13291	CESAR	1516
13292	GONZALO	2786
13293	SAMUEL	1498
13294	YERAY	865
13295	SAMUEL	1628
13296	ALVARO	1663
13297	SERGIO	2765
13298	FRANCISCO JAVIER	2543
13299	GUILLEM	1180
13300	LEO	1082
13301	PABLO	1161
13302	OSCAR	2625
13303	ISAAC	2800
13304	SANTIAGO	1159
13305	ANDER	1158
13306	RAFAEL	631
13307	POL	1172
13308	UNAI	1973
13309	ADRIA	923
13310	RAUL	1318
13311	POL	2903
13312	ANDRES	1052
13313	NICOLAS	744
13314	PABLO	1830
13315	PABLO	2131
13316	IAN	1561
13317	GUILLERMO	1727
13318	ALONSO	1944
13319	ADRIAN	1941
13320	JAVIER	1091
13321	CRISTIAN	2159
13322	FERNANDO	2660
13323	IKER	988
13324	IAN	1872
13325	IKER	2381
13326	MARC	2245
13327	UNAI	1953
13328	ERIK	2678
13329	LUCAS	1544
13330	LUCAS	1122
13331	MIGUEL	1628
13332	JOAN	2395
13333	RODRIGO	843
13334	OMAR	2015
13335	GUILLEM	2054
13336	GERARD	1466
13337	ALBERTO	1792
13338	DIEGO	2093
13339	FERNANDO	2386
13340	GABRIEL	1718
13341	ERIC	2903
13342	ISAAC	2922
13343	ASIER	1059
13344	JON	846
13345	DARIO	2535
13346	JORGE	2328
13347	DARIO	1629
13348	IAN	1865
13349	ALBERTO	2002
13350	SAMUEL	1677
13351	LUCAS	698
13352	GERARD	2389
13353	POL	2388
13354	GONZALO	1274
13355	JAN	1320
13356	ISAAC	1211
13357	LUCAS	2536
13358	RAFAEL	692
13359	NICOLAS	1715
13360	ALONSO	879
13361	RAUL	898
13362	SANTIAGO	2229
13363	GABRIEL	2988
13364	ERIK	2557
13365	JOEL	2579
13366	NICOLAS	1502
13367	SAMUEL	1712
13368	IKER	2830
13369	CRISTIAN	1111
13370	JUAN	1059
13371	IZAN	1907
13372	MARTI	1602
13373	LUIS	931
13374	MIKEL	2958
13375	SANTIAGO	1952
13376	ISMAEL	1931
13377	ANGEL	1920
13378	MOHAMED	615
13379	GONZALO	1183
13380	JOSE MANUEL	2611
13381	MIGUEL	1611
13382	CARLOS	1349
13383	LEO	2118
13384	NICOLAS	1182
13385	HECTOR	1990
13386	ROBERTO	832
13387	ALONSO	1267
13388	SANTIAGO	2107
13389	ALVARO	2373
13390	CESAR	2882
13391	ALONSO	999
13392	BRUNO	1795
13393	ANDER	2480
13394	ANTONIO	823
13395	ALEX	2355
13396	ERIK	1964
13397	JOEL	907
13398	JAVIER	2611
13399	YERAY	926
13400	IKER	2922
13401	JOSE ANTONIO	1227
13402	ENRIQUE	2863
13403	GABRIEL	1906
13404	ALEIX	1482
13405	JORGE	771
13406	FRANCISCO JAVIER	2730
13407	CESAR	654
13408	VICTOR	2899
13409	LUCAS	1164
13410	ALEIX	1032
13411	JOAN	2117
13412	JAIME	805
13413	OLIVER	1989
13414	DAVID	2988
13415	ALONSO	1302
13416	GABRIEL	2003
13417	DAVID	1515
13418	LUIS	2675
13419	GUILLERMO	2257
13420	JORGE	2512
13421	ALEIX	2674
13422	IKER	1985
13423	ROBERTO	1174
13424	GERARD	1036
13425	JUAN	1752
13426	ALEIX	652
13427	NICOLAS	1714
13428	ROBERTO	1312
13429	LEO	2845
13430	JOEL	1844
13431	MARCOS	2627
13432	ISMAEL	2913
13433	FERNANDO	1422
13434	ADRIA	1747
13435	DAVID	1504
13436	ANDRES	2324
13437	JUAN	985
13438	ALEJANDRO	1377
13439	CRISTIAN	2522
13440	UNAI	2972
13441	NICOLAS	604
13442	JUAN	1437
13443	ANDER	1618
13444	JAN	935
13445	JOEL	1501
13446	MIKEL	1679
13447	ADAM	2343
13448	AITOR	2643
13449	MARCOS	2152
13450	EDUARDO	840
13451	ADRIA	731
13452	ANGEL	2303
13453	IKER	1518
13454	MATEO	2833
13455	RUBEN	1688
13456	MIGUEL	2800
13457	CRISTIAN	1666
13458	RODRIGO	2672
13459	IKER	1005
13460	RAUL	2405
13461	BIEL	2747
13462	JORDI	803
13463	BIEL	2699
13464	JORGE	959
13465	OMAR	1188
13466	OLIVER	1878
13467	JOSE	1449
13468	ISMAEL	799
13469	JAVIER	881
13470	CESAR	2369
13471	GERARD	2921
13472	SANTIAGO	1595
13473	JESUS	1837
13474	GAEL	1656
13475	ANDRES	1740
13476	GERARD	982
13477	OMAR	1242
13478	IAN	2048
13479	MIGUEL ANGEL	2015
13480	ADAM	2121
13481	MARIO	1641
13482	HUGO	648
13483	CARLOS	957
13484	JORDI	1865
13485	ASIER	2427
13486	JORGE	943
13487	ALEIX	907
13488	ENRIQUE	2892
13489	ORIOL	656
13490	JESUS	1796
13491	JESUS	2192
13492	CARLOS	1976
13493	SANTIAGO	2543
13494	MATEO	1711
13495	ERIK	1079
13496	CRISTIAN	1705
13497	ALEJANDRO	1383
13498	JON	2344
13499	JOAN	2249
13500	CESAR	2683
13501	ISAAC	1425
13502	JOSE MANUEL	957
13503	LUCAS	2642
13504	GUILLEM	1116
13505	OMAR	611
13506	SERGIO	1812
13507	SAMUEL	1829
13508	PAU	1153
13509	GABRIEL	2595
13510	ANTONIO	1706
13511	JESUS	2863
13512	AITOR	2827
13513	BIEL	2355
13514	RUBEN	1096
13515	ALBERTO	2421
13516	MIGUEL	2814
13517	LUCAS	1269
13518	DARIO	1970
13519	POL	1253
13520	JOSE ANTONIO	731
13521	HECTOR	1486
13522	ANGEL	1197
13523	NICOLAS	1840
13524	VICTOR	1113
13525	JUAN	1986
13526	SERGIO	2153
13527	MIGUEL	2695
13528	MARCOS	1940
13529	PAU	1655
13530	IKER	1469
13531	NICOLAS	1746
13532	UNAI	2914
13533	ANTONIO	1168
13534	ASIER	1098
13535	ALVARO	1782
13536	JOSE	2910
13537	ANDRES	2272
13538	ANTONIO	2562
13539	GUILLEM	2239
13540	DARIO	1422
13541	VICTOR	859
13542	SANTIAGO	2275
13543	SAMUEL	2932
13544	IAN	2734
13545	OMAR	2804
13546	GONZALO	647
13547	ADRIAN	2432
13548	ARNAU	1790
13549	IKER	632
13550	RAUL	2847
13551	GUILLEM	2785
13552	MARC	1191
13553	EDUARDO	1959
13554	AARON	2834
13555	FERNANDO	692
13556	ASIER	1792
13557	LUCAS	2275
13558	DAVID	1173
13559	FRANCISCO JAVIER	1538
13560	JESUS	2370
13561	ALVARO	1699
13562	ALBERTO	1825
13563	LEO	2186
13564	JOAN	2062
13565	ROBERTO	2255
13566	ANGEL	1680
13567	MIGUEL	1646
13568	VICTOR	1671
13569	OLIVER	1228
13570	DIEGO	2097
13571	LUIS	1406
13572	ASIER	2756
13573	MARC	1948
13574	LUIS	1188
13575	LUCAS	935
13576	GABRIEL	1710
13577	YERAY	2512
13578	SERGIO	2297
13579	MARTIN	1729
13580	JOSE MANUEL	909
13581	LEO	1126
13582	JAVIER	2380
13583	ALEIX	2667
13584	JAIME	2063
13585	IGNACIO	2367
13586	GAEL	2439
13587	MARIO	2049
13588	ASIER	1575
13589	JESUS	2526
13590	SANTIAGO	1362
13591	ORIOL	2562
13592	BIEL	2489
13593	ROBERTO	637
13594	JUAN	2258
13595	MIGUEL ANGEL	1812
13596	ADAM	734
13597	GAEL	1804
13598	JOSE ANTONIO	1783
13599	RAFAEL	2667
13600	RAFAEL	2962
13601	MARTI	1745
13602	OLIVER	763
13603	ARNAU	895
13604	DANIEL	2755
13605	JUAN	2372
13606	MARIO	711
13607	CESAR	2115
13608	MARIO	1805
13609	YAGO	705
13610	ASIER	2983
13611	JOSE	1949
13612	AITOR	2527
13613	JORDI	1395
13614	DANIEL	1031
13615	IVAN	2829
13616	JUAN	1016
13617	RAFAEL	2530
13618	MANUEL	2508
13619	MARCO	1650
13620	PAU	2126
13621	JUAN	1532
13622	ORIOL	1561
13623	GERARD	855
13624	YAGO	2171
13625	CARLOS	2352
13626	ARNAU	2325
13627	POL	1609
13628	IVAN	1502
13629	SANTIAGO	2133
13630	PEDRO	1997
13631	MIGUEL	873
13632	YERAY	941
13633	OLIVER	2357
13634	MARTIN	2118
13635	MARIO	2302
13636	MIGUEL ANGEL	1319
13637	YERAY	920
13638	CRISTIAN	2985
13639	SERGIO	2308
13640	MATEO	1981
13641	OLIVER	2123
13642	DAVID	1442
13643	RODRIGO	2174
13644	IKER	2855
13645	DAVID	1789
13646	FERNANDO	2101
13647	LEO	1034
13648	JORDI	2482
13649	MIKEL	1795
13650	RAFAEL	1681
13651	OLIVER	2665
13652	IKER	2798
13653	ALBERTO	2368
13654	ISMAEL	1428
13655	ROBERTO	2562
13656	OLIVER	2346
13657	GERARD	2406
13658	ALBERTO	1564
13659	OSCAR	2512
13660	ALEJANDRO	2300
13661	ADAM	1918
13662	ANDER	1303
13663	VICTOR	2827
13664	CRISTIAN	2000
13665	FRANCISCO	2734
13666	GUILLERMO	1558
13667	ALONSO	1535
13668	RUBEN	2580
13669	POL	1461
13670	SAUL	2407
13671	HUGO	1596
13672	SANTIAGO	1981
13673	YAGO	1455
13674	DIEGO	2248
13675	MANUEL	1111
13676	JAN	1379
13677	GABRIEL	1749
13678	ALVARO	692
13679	JOEL	636
13680	RUBEN	939
13681	HUGO	1969
13682	ALVARO	1065
13683	AARON	2418
13684	SAUL	2653
13685	IVAN	1253
13686	RAUL	2306
13687	GERARD	1170
13688	AARON	1770
13689	CESAR	2682
13690	MARCO	1007
13691	GABRIEL	2199
13692	PABLO	2520
13693	PEDRO	2230
13694	RODRIGO	2329
13695	FRANCISCO	2338
13696	ADRIAN	2925
13697	DARIO	1738
13698	GABRIEL	2048
13699	ENRIQUE	634
13700	OLIVER	2975
13701	FRANCISCO JAVIER	2986
13702	ALBERTO	808
13703	MIGUEL ANGEL	2138
13704	MIGUEL ANGEL	1920
13705	RAUL	2489
13706	MIGUEL ANGEL	1010
13707	ALONSO	2720
13708	RAYAN	825
13709	FERNANDO	1644
13710	PEDRO	2036
13711	IZAN	1789
13712	JOSE ANTONIO	1495
13713	IKER	753
13714	BIEL	1660
13715	ISAAC	984
13716	IZAN	1677
13717	MANUEL	2612
13718	CRISTIAN	2452
13719	HECTOR	2596
13720	ANTONIO	1619
13721	SAUL	1061
13722	MOHAMED	2104
13723	ROBERTO	1358
13724	IZAN	2821
13725	ALONSO	1110
13726	SAUL	2321
13727	RAYAN	830
13728	ARNAU	1213
13729	RAUL	1559
13730	RODRIGO	890
13731	ROBERTO	2600
13732	OMAR	702
13733	ANDER	883
13734	ALEIX	620
13735	LEO	1838
13736	HECTOR	895
13737	FRANCISCO JAVIER	2328
13738	ARNAU	1850
13739	MARIO	2162
13740	ANTONIO	1038
13741	RUBEN	721
13742	RUBEN	2108
13743	DANIEL	2967
13744	IKER	2342
13745	DARIO	1116
13746	MOHAMED	2023
13747	SERGIO	1981
13748	RAYAN	2013
13749	NIL	2558
13750	AARON	1283
13751	MANUEL	1286
13752	MATEO	2279
13753	ALBERTO	1796
13754	ALEX	1565
13755	JOSE MANUEL	2695
13756	MARTIN	778
13757	MARTIN	1763
13758	ADAM	656
13759	GUILLEM	780
13760	SERGIO	2941
13761	JORDI	1014
13762	NICOLAS	741
13763	PAU	2461
13764	OMAR	2715
13765	OMAR	1192
13766	PABLO	2767
13767	GERARD	2474
13768	CESAR	2142
13769	ROBERTO	1462
13770	EDUARDO	2820
13771	RODRIGO	1771
13772	MANUEL	1109
13773	YERAY	1623
13774	GAEL	2710
13775	ORIOL	2949
13776	ASIER	1076
13777	JOSE MANUEL	2152
13778	PAU	2519
13779	AARON	2896
13780	VICTOR	1816
13781	IVAN	1413
13782	NIL	2931
13783	GUILLERMO	2158
13784	JAN	2648
13785	HUGO	2946
13786	DANIEL	2873
13787	HECTOR	923
13788	ALVARO	2823
13789	JOEL	2209
13790	GONZALO	1254
13791	SAMUEL	2976
13792	JORDI	1023
13793	MARC	2155
13794	SAMUEL	884
13795	SAMUEL	626
13796	ISAAC	1328
13797	POL	2273
13798	ROBERTO	1804
13799	ANDRES	1836
13800	JAIME	2738
13801	RAYAN	1645
13802	JAN	1779
13803	SAMUEL	809
13804	MARIO	1729
13805	MATEO	998
13806	NICOLAS	1042
13807	ALONSO	879
13808	IZAN	2067
13809	ANDER	930
13810	JON	1839
13811	BRUNO	1788
13812	JESUS	617
13813	ANDER	2150
13814	PAU	2344
13815	GAEL	2948
13816	ARNAU	2533
13817	GUILLEM	2157
13818	JOSE MANUEL	1293
13819	GAEL	2762
13820	GUILLEM	2093
13821	MARC	2716
13822	ERIK	975
13823	MARTI	1592
13824	PAU	2494
13825	SANTIAGO	2719
13826	YAGO	2948
13827	GERARD	1067
13828	OLIVER	1902
13829	JON	692
13830	PEDRO	2884
13831	JESUS	1374
